Points:0	Points:1	abs_DELTA_V0	DELTA_V0
8.8182	3.0141	4.8577e-06	-4.8577e-06
8.72733	3.01403	4.55111e-06	-4.55111e-06
8.63644	3.01391	3.901030000000001e-06	-3.901030000000001e-06
8.54552	3.01377	3.4399000000000007e-06	-3.4399000000000007e-06
8.45457	3.01362	2.986200000000002e-06	-2.986200000000002e-06
8.3636	3.01346	2.4061000000000006e-06	-2.4061000000000006e-06
8.27262	3.01329	1.933e-06	-1.933e-06
8.18165	3.01313	1.4558000000000005e-06	-1.4558000000000005e-06
8.09069	3.01296	9.511999999999986e-07	-9.511999999999986e-07
7.99973	3.01279	4.625000000000011e-07	-4.625000000000011e-07
7.90877	3.01263	3.300000000000121e-08	3.300000000000121e-08
7.81781	3.01246	5.203999999999993e-07	5.203999999999993e-07
7.72686	3.0123	9.43199999999998e-07	9.43199999999998e-07
7.63591	3.01214	1.3377000000000025e-06	1.3377000000000025e-06
7.54497	3.01198	1.735899999999998e-06	1.735899999999998e-06
7.45405	3.01182	2.108699999999999e-06	2.108699999999999e-06
7.36315	3.01168	2.4953999999999965e-06	2.4953999999999965e-06
7.27225	3.01153	2.814600000000002e-06	2.814600000000002e-06
7.18137	3.01139	3.118899999999998e-06	3.118899999999998e-06
7.09049	3.01126	3.442000000000002e-06	3.442000000000002e-06
6.99961	3.01113	3.8044000000000004e-06	3.8044000000000004e-06
6.90872	3.01101	4.209599999999998e-06	4.209599999999998e-06
6.81784	3.01089	4.622299999999998e-06	4.622299999999998e-06
6.72696	3.01078	5.082e-06	5.082e-06
6.63607	3.01067	5.5981e-06	5.5981e-06
6.54519	3.01058	6.140099999999999e-06	6.140099999999999e-06
6.4543	3.01048	6.719000000000001e-06	6.719000000000001e-06
6.36341	3.0104	7.2978e-06	7.2978e-06
6.27252	3.01032	7.781300000000001e-06	7.781300000000001e-06
6.18163	3.01024	8.336200000000002e-06	8.336200000000002e-06
6.09073	3.01017	8.998300000000002e-06	8.998300000000002e-06
5.99984	3.01011	9.614999999999999e-06	9.614999999999999e-06
5.90895	3.01005	1.0276590000000002e-05	1.0276590000000002e-05
5.81805	3.00999	1.0990960000000001e-05	1.0990960000000001e-05
5.72715	3.00994	1.1622339999999998e-05	1.1622339999999998e-05
5.63626	3.0099	1.224251e-05	1.224251e-05
5.54536	3.00986	1.2896149999999998e-05	1.2896149999999998e-05
5.45446	3.00982	1.3403269999999999e-05	1.3403269999999999e-05
5.36356	3.00979	1.3838925e-05	1.3838925e-05
5.27266	3.00976	1.444473e-05	1.444473e-05
5.18176	3.00974	1.523201e-05	1.523201e-05
5.09086	3.00971	1.592921e-05	1.592921e-05
4.99996	3.0097	1.641155e-05	1.641155e-05
4.90906	3.00968	1.670244e-05	1.670244e-05
4.81816	3.00967	1.675928e-05	1.675928e-05
4.72725	3.00966	1.6671370000000002e-05	1.6671370000000002e-05
4.63635	3.00965	1.6577700000000002e-05	1.6577700000000002e-05
4.54545	3.00965	1.647186e-05	1.647186e-05
4.45455	3.00965	1.617526e-05	1.617526e-05
4.36365	3.00965	1.560024e-05	1.560024e-05
4.27274	3.00966	1.469034e-05	1.469034e-05
4.18184	3.00967	1.35444771e-05	1.35444771e-05
4.09094	3.00968	1.232975e-05	1.232975e-05
4.00004	3.00969	1.1099040000000001e-05	1.1099040000000001e-05
3.90914	3.00971	9.747319999999999e-06	9.747319999999999e-06
3.81824	3.00973	8.25843e-06	8.25843e-06
3.72734	3.00976	6.808700000000001e-06	6.808700000000001e-06
3.63644	3.00979	5.440099999999999e-06	5.440099999999999e-06
3.54554	3.00982	3.999399999999999e-06	3.999399999999999e-06
3.45464	3.00986	2.3984000000000006e-06	2.3984000000000006e-06
3.36374	3.0099	7.779000000000015e-07	7.779000000000015e-07
3.27285	3.00994	7.991000000000005e-07	-7.991000000000005e-07
3.18195	3.00999	2.4148999999999995e-06	-2.4148999999999995e-06
3.09105	3.01004	3.971699999999998e-06	-3.971699999999998e-06
3.00016	3.0101	5.365599999999998e-06	-5.365599999999998e-06
2.90927	3.01016	6.675e-06	-6.675e-06
2.81837	3.01023	7.8616e-06	-7.8616e-06
2.72748	3.01031	8.9525e-06	-8.9525e-06
2.63659	3.01039	1.0015299999999999e-05	-1.0015299999999999e-05
2.5457	3.01047	1.0962200000000002e-05	-1.0962200000000002e-05
2.45481	3.01057	1.1773399999999998e-05	-1.1773399999999998e-05
2.36393	3.01066	1.2485999999999999e-05	-1.2485999999999999e-05
2.27304	3.01077	1.3035599999999998e-05	-1.3035599999999998e-05
2.18216	3.01088	1.33948e-05	-1.33948e-05
2.09127	3.01099	1.3680800000000003e-05	-1.3680800000000003e-05
2.00039	3.01112	1.3908799999999998e-05	-1.3908799999999998e-05
1.90951	3.01124	1.3998899999999999e-05	-1.3998899999999999e-05
1.81863	3.01138	1.3967500000000001e-05	-1.3967500000000001e-05
1.72775	3.01152	1.3862199999999997e-05	-1.3862199999999997e-05
1.63686	3.01166	1.3629100000000001e-05	-1.3629100000000001e-05
1.54595	3.01181	1.3303099999999998e-05	-1.3303099999999998e-05
1.45503	3.01197	1.29659e-05	-1.29659e-05
1.3641	3.01212	1.2609300000000001e-05	-1.2609300000000001e-05
1.27315	3.01229	1.2229100000000001e-05	-1.2229100000000001e-05
1.1822	3.01245	1.18118e-05	-1.18118e-05
1.09124	3.01262	1.1359e-05	-1.1359e-05
1.00028	3.01278	1.08726e-05	-1.08726e-05
0.909319	3.01295	1.03633e-05	-1.03633e-05
0.818357	3.01312	9.8892e-06	-9.8892e-06
0.72739	3.01328	9.472799999999998e-06	-9.472799999999998e-06
0.636417	3.01344	9.04369e-06	-9.04369e-06
0.545447	3.0136	8.67354e-06	-8.67354e-06
0.454492	3.01375	8.30297e-06	-8.30297e-06
0.363565	3.01388	8.047510000000001e-06	-8.047510000000001e-06
0.272673	3.01399	7.91754e-06	-7.91754e-06
0.181796	3.01408	7.427533e-06	-7.427533e-06
0.0909091	3.01413	5.900771e-06	-5.900771e-06
0.0	3.01413	4.760144999999999e-06	-4.760144999999999e-06
9.0	3.00916	9.52220124e-06	-9.52220124e-06
8.90909	3.00919	7.921989999999999e-06	-7.921989999999999e-06
8.81821	3.00912	6.1669400000000005e-06	-6.1669400000000005e-06
8.72735	3.00901	5.624999999999998e-06	-5.624999999999998e-06
8.63647	3.00884	4.7738999999999985e-06	-4.7738999999999985e-06
8.54554	3.00864	4.0681999999999994e-06	-4.0681999999999994e-06
8.45457	3.00844	3.4136999999999975e-06	-3.4136999999999975e-06
8.36358	3.00821	2.640299999999999e-06	-2.640299999999999e-06
8.27258	3.00798	1.974100000000002e-06	-1.974100000000002e-06
8.18159	3.00775	1.3171999999999948e-06	-1.3171999999999948e-06
8.0906	3.00751	6.082999999999989e-07	-6.082999999999989e-07
7.99962	3.00727	1.1500000000000144e-07	1.1500000000000144e-07
7.90864	3.00704	8.067000000000003e-07	8.067000000000003e-07
7.81765	3.0068	1.4682000000000006e-06	1.4682000000000006e-06
7.72668	3.00657	2.068799999999996e-06	2.068799999999996e-06
7.63571	3.00634	2.6459000000000012e-06	2.6459000000000012e-06
7.54476	3.00612	3.187000000000002e-06	3.187000000000002e-06
7.45383	3.0059	3.671800000000001e-06	3.671800000000001e-06
7.36293	3.00569	4.195299999999997e-06	4.195299999999997e-06
7.27204	3.00548	4.668499999999998e-06	4.668499999999998e-06
7.18116	3.00528	5.112200000000002e-06	5.112200000000002e-06
7.0903	3.00509	5.568399999999999e-06	5.568399999999999e-06
6.99943	3.00491	6.079800000000002e-06	6.079800000000002e-06
6.90856	3.00474	6.654400000000002e-06	6.654400000000002e-06
6.81769	3.00457	7.236799999999998e-06	7.236799999999998e-06
6.72681	3.00441	7.857799999999998e-06	7.857799999999998e-06
6.63594	3.00426	8.561500000000003e-06	8.561500000000003e-06
6.54506	3.00412	9.340999999999997e-06	9.340999999999997e-06
6.45418	3.00399	1.0138999999999999e-05	1.0138999999999999e-05
6.3633	3.00387	1.09024e-05	1.09024e-05
6.27242	3.00375	1.1606899999999999e-05	1.1606899999999999e-05
6.18154	3.00364	1.2394600000000002e-05	1.2394600000000002e-05
6.09065	3.00354	1.32724e-05	1.32724e-05
5.99977	3.00345	1.40948e-05	1.40948e-05
5.90888	3.00337	1.49448e-05	1.49448e-05
5.81799	3.00329	1.586289e-05	1.586289e-05
5.7271	3.00322	1.6695859999999998e-05	1.6695859999999998e-05
5.63621	3.00315	1.750146e-05	1.750146e-05
5.54531	3.00309	1.834499e-05	1.834499e-05
5.45442	3.00304	1.904906e-05	1.904906e-05
5.36353	3.00299	1.9686243000000002e-05	1.9686243000000002e-05
5.27263	3.00295	2.0498509999999998e-05	2.0498509999999998e-05
5.18173	3.00292	2.147842e-05	2.147842e-05
5.09084	3.00289	2.231443e-05	2.231443e-05
4.99994	3.00286	2.289018e-05	2.289018e-05
4.90904	3.00284	2.3224910000000003e-05	2.3224910000000003e-05
4.81814	3.00282	2.32352e-05	2.32352e-05
4.72725	3.00281	2.30571e-05	2.30571e-05
4.63635	3.0028	2.286691e-05	2.286691e-05
4.54545	3.00279	2.261438e-05	2.261438e-05
4.45455	3.00279	2.205155e-05	2.205155e-05
4.36365	3.0028	2.108508e-05	2.108508e-05
4.27275	3.00281	1.9731384000000002e-05	1.9731384000000002e-05
4.18185	3.00282	1.809051e-05	1.809051e-05
4.09096	3.00284	1.6358919999999998e-05	1.6358919999999998e-05
4.00006	3.00286	1.4545189999999999e-05	1.4545189999999999e-05
3.90916	3.00288	1.2540700000000002e-05	1.2540700000000002e-05
3.81826	3.00291	1.03797e-05	1.03797e-05
3.72737	3.00295	8.2359e-06	8.2359e-06
3.63647	3.00299	6.181600000000002e-06	6.181600000000002e-06
3.54558	3.00304	4.0825e-06	4.0825e-06
3.45468	3.00309	1.8342000000000002e-06	1.8342000000000002e-06
3.36379	3.00315	4.479999999999998e-07	-4.479999999999998e-07
3.2729	3.00321	2.691899999999997e-06	-2.691899999999997e-06
3.18201	3.00328	4.9384e-06	-4.9384e-06
3.09112	3.00336	7.079500000000002e-06	-7.079500000000002e-06
3.00023	3.00344	9.024999999999999e-06	-9.024999999999999e-06
2.90935	3.00353	1.0817099999999998e-05	-1.0817099999999998e-05
2.81846	3.00363	1.2436600000000002e-05	-1.2436600000000002e-05
2.72758	3.00374	1.3954200000000003e-05	-1.3954200000000003e-05
2.63669	3.00385	1.5398700000000002e-05	-1.5398700000000002e-05
2.54581	3.00398	1.66491e-05	-1.66491e-05
2.45494	3.00411	1.7693700000000003e-05	-1.7693700000000003e-05
2.36406	3.00425	1.85657e-05	-1.85657e-05
2.27318	3.0044	1.9233499999999998e-05	-1.9233499999999998e-05
2.18231	3.00455	1.96836e-05	-1.96836e-05
2.09144	3.00472	2.00264e-05	-2.00264e-05
2.00057	3.00489	2.02414e-05	-2.02414e-05
1.9097	3.00508	2.0241e-05	-2.0241e-05
1.81883	3.00527	2.0093600000000004e-05	-2.0093600000000004e-05
1.72796	3.00546	1.98448e-05	-1.98448e-05
1.63707	3.00567	1.9433200000000002e-05	-1.9433200000000002e-05
1.54617	3.00588	1.8912199999999998e-05	-1.8912199999999998e-05
1.45525	3.0061	1.8363e-05	-1.8363e-05
1.3643	3.00633	1.7777599999999997e-05	-1.7777599999999997e-05
1.27334	3.00656	1.7185700000000004e-05	-1.7185700000000004e-05
1.18236	3.00679	1.65627e-05	-1.65627e-05
1.09138	3.00702	1.58868e-05	-1.58868e-05
1.0004	3.00726	1.5167700000000004e-05	-1.5167700000000004e-05
0.909416	3.0075	1.4435699999999998e-05	-1.4435699999999998e-05
0.818431	3.00773	1.37472e-05	-1.37472e-05
0.72744	3.00796	1.31041e-05	-1.31041e-05
0.63644	3.00819	1.24554e-05	-1.24554e-05
0.545444	3.00841	1.18627e-05	-1.18627e-05
0.454471	3.00862	1.1283120000000002e-05	-1.1283120000000002e-05
0.363536	3.0088	1.080524e-05	-1.080524e-05
0.272651	3.00897	1.0447e-05	-1.0447e-05
0.181787	3.00909	9.73036e-06	-9.73036e-06
0.0909091	3.00916	7.94439e-06	-7.94439e-06
0.0	3.00916	6.6765e-06	-6.6765e-06
9.0	3.00397	1.082372e-05	-1.082372e-05
8.90909	3.004	9.17204e-06	-9.17204e-06
8.81822	3.00392	7.188600000000001e-06	-7.188600000000001e-06
8.72737	3.00377	6.4095e-06	-6.4095e-06
8.6365	3.00355	5.3294e-06	-5.3294e-06
8.54557	3.00329	4.294299999999997e-06	-4.294299999999997e-06
8.45458	3.00302	3.398999999999999e-06	-3.398999999999999e-06
8.36356	3.00272	2.4160999999999988e-06	-2.4160999999999988e-06
8.27253	3.00242	1.5254999999999975e-06	-1.5254999999999975e-06
8.18151	3.00211	6.899999999999951e-07	-6.899999999999951e-07
8.0905	3.00179	2.0150000000000137e-07	2.0150000000000137e-07
7.99949	3.00148	1.137700000000001e-06	1.137700000000001e-06
7.90848	3.00117	2.0656000000000027e-06	2.0656000000000027e-06
7.81747	3.00085	2.9425999999999945e-06	2.9425999999999945e-06
7.72647	3.00055	3.727800000000002e-06	3.727800000000002e-06
7.63549	3.00024	4.4534000000000004e-06	4.4534000000000004e-06
7.54452	2.99995	5.150000000000003e-06	5.150000000000003e-06
7.45359	2.99966	5.810400000000001e-06	5.810400000000001e-06
7.36268	2.99937	6.510000000000004e-06	6.510000000000004e-06
7.2718	2.9991	7.1332000000000014e-06	7.1332000000000014e-06
7.18094	2.99884	7.7072e-06	7.7072e-06
7.09008	2.99858	8.333499999999997e-06	8.333499999999997e-06
6.99923	2.99834	9.0111e-06	9.0111e-06
6.90837	2.99811	9.725800000000001e-06	9.725800000000001e-06
6.81751	2.99788	1.0470700000000001e-05	1.0470700000000001e-05
6.72665	2.99767	1.1293500000000003e-05	1.1293500000000003e-05
6.63579	2.99747	1.2191599999999994e-05	1.2191599999999994e-05
6.54492	2.99729	1.3168800000000002e-05	1.3168800000000002e-05
6.45406	2.99711	1.4163599999999998e-05	1.4163599999999998e-05
6.36318	2.99695	1.5124000000000003e-05	1.5124000000000003e-05
6.27231	2.99679	1.6072600000000003e-05	1.6072600000000003e-05
6.18144	2.99665	1.7086800000000004e-05	1.7086800000000004e-05
6.09056	2.99651	1.8151099999999996e-05	1.8151099999999996e-05
5.99968	2.99639	1.91564e-05	1.91564e-05
5.9088	2.99628	2.0163199999999997e-05	2.0163199999999997e-05
5.81792	2.99617	2.12437e-05	2.12437e-05
5.72704	2.99608	2.225544e-05	2.225544e-05
5.63615	2.99599	2.322729e-05	2.322729e-05
5.54526	2.99591	2.422288e-05	2.422288e-05
5.45437	2.99584	2.5101198e-05	2.5101198e-05
5.36349	2.99578	2.593125e-05	2.593125e-05
5.27259	2.99572	2.691463e-05	2.691463e-05
5.1817	2.99567	2.799557e-05	2.799557e-05
5.09081	2.99563	2.88852e-05	2.88852e-05
4.99992	2.9956	2.94944e-05	2.94944e-05
4.90903	2.99557	2.98084e-05	2.98084e-05
4.81813	2.99554	2.9729799999999998e-05	2.9729799999999998e-05
4.72724	2.99553	2.94143e-05	2.94143e-05
4.63634	2.99551	2.905724e-05	2.905724e-05
4.54545	2.99551	2.854801e-05	2.854801e-05
4.45455	2.99551	2.761448e-05	2.761448e-05
4.36366	2.99551	2.6167653e-05	2.6167653e-05
4.27276	2.99553	2.427078e-05	2.427078e-05
4.18187	2.99554	2.208262e-05	2.208262e-05
4.09097	2.99557	1.97778e-05	1.97778e-05
4.00008	2.99559	1.73071e-05	1.73071e-05
3.90919	2.99563	1.4567000000000001e-05	1.4567000000000001e-05
3.8183	2.99567	1.1651799999999999e-05	1.1651799999999999e-05
3.7274	2.99572	8.761299999999997e-06	8.761299999999997e-06
3.63651	2.99577	5.956299999999999e-06	5.956299999999999e-06
3.54562	2.99584	3.1305e-06	3.1305e-06
3.45474	2.99591	2.1929999999999975e-07	2.1929999999999975e-07
3.36385	2.99598	2.726899999999996e-06	-2.726899999999996e-06
3.27296	2.99607	5.6736999999999996e-06	-5.6736999999999996e-06
3.18208	2.99616	8.587100000000005e-06	-8.587100000000005e-06
3.0912	2.99627	1.1328099999999997e-05	-1.1328099999999997e-05
3.00032	2.99638	1.3825799999999999e-05	-1.3825799999999999e-05
2.90944	2.9965	1.60945e-05	-1.60945e-05
2.81856	2.99663	1.8170199999999998e-05	-1.8170199999999998e-05
2.72769	2.99678	2.00939e-05	-2.00939e-05
2.63681	2.99693	2.18305e-05	-2.18305e-05
2.54594	2.9971	2.3341899999999994e-05	-2.3341899999999994e-05
2.45507	2.99727	2.46049e-05	-2.46049e-05
2.36421	2.99746	2.55882e-05	-2.55882e-05
2.27335	2.99766	2.6312599999999996e-05	-2.6312599999999996e-05
2.18248	2.99786	2.6798200000000004e-05	-2.6798200000000004e-05
2.09163	2.99809	2.7116000000000003e-05	-2.7116000000000003e-05
2.00077	2.99832	2.7230799999999997e-05	-2.7230799999999997e-05
1.90992	2.99856	2.7085999999999998e-05	-2.7085999999999998e-05
1.81906	2.99881	2.6784499999999994e-05	-2.6784499999999994e-05
1.7282	2.99908	2.6337299999999996e-05	-2.6337299999999996e-05
1.63732	2.99935	2.56937e-05	-2.56937e-05
1.54642	2.99963	2.4928699999999997e-05	-2.4928699999999997e-05
1.45549	2.99993	2.4119799999999996e-05	-2.4119799999999996e-05
1.36453	3.00022	2.32753e-05	-2.32753e-05
1.27355	3.00053	2.24178e-05	-2.24178e-05
1.18255	3.00084	2.1525300000000002e-05	-2.1525300000000002e-05
1.09154	3.00115	2.0567500000000003e-05	-2.0567500000000003e-05
1.00053	3.00146	1.9580200000000003e-05	-1.9580200000000003e-05
0.909525	3.00177	1.8586700000000003e-05	-1.8586700000000003e-05
0.818515	3.00209	1.76162e-05	-1.76162e-05
0.727496	3.00239	1.67025e-05	-1.67025e-05
0.636465	3.00269	1.5780999999999997e-05	-1.5780999999999997e-05
0.54544	3.00298	1.49177e-05	-1.49177e-05
0.454446	3.00326	1.409981e-05	-1.409981e-05
0.363503	3.0035	1.3364420000000002e-05	-1.3364420000000002e-05
0.272626	3.00372	1.275263e-05	-1.275263e-05
0.181777	3.00388	1.177972e-05	-1.177972e-05
0.0909091	3.00397	9.7473e-06	-9.7473e-06
0.0	3.00397	8.38356e-06	-8.38356e-06
9.0	2.99856	1.1858939999999999e-05	-1.1858939999999999e-05
8.90909	2.99859	1.0200900000000001e-05	-1.0200900000000001e-05
8.81823	2.99848	8.004899999999999e-06	-8.004899999999999e-06
8.7274	2.9983	6.966799999999999e-06	-6.966799999999999e-06
8.63654	2.99802	5.651499999999998e-06	-5.651499999999998e-06
8.5456	2.99769	4.285600000000005e-06	-4.285600000000005e-06
8.45459	2.99735	3.1272999999999997e-06	-3.1272999999999997e-06
8.36354	2.99698	1.8949000000000011e-06	-1.8949000000000011e-06
8.27247	2.99659	7.589999999999973e-07	-7.589999999999973e-07
8.18142	2.9962	2.991000000000053e-07	2.991000000000053e-07
8.09038	2.99581	1.4153000000000066e-06	1.4153000000000066e-06
7.99935	2.99541	2.593999999999996e-06	2.593999999999996e-06
7.90831	2.99501	3.7648000000000016e-06	3.7648000000000016e-06
7.81728	2.99462	4.848999999999994e-06	4.848999999999994e-06
7.72625	2.99423	5.832300000000002e-06	5.832300000000002e-06
7.63524	2.99384	6.707400000000003e-06	6.707400000000003e-06
7.54426	2.99346	7.5499e-06	7.5499e-06
7.45332	2.9931	8.396900000000001e-06	8.396900000000001e-06
7.36241	2.99274	9.242099999999997e-06	9.242099999999997e-06
7.27154	2.99239	1.0071100000000013e-05	1.0071100000000013e-05
7.18068	2.99206	1.08594e-05	1.08594e-05
7.08985	2.99173	1.1643000000000004e-05	1.1643000000000004e-05
6.99901	2.99142	1.24759e-05	1.24759e-05
6.90816	2.99113	1.3331199999999999e-05	1.3331199999999999e-05
6.81732	2.99085	1.4239500000000005e-05	1.4239500000000005e-05
6.72647	2.99058	1.5267199999999995e-05	1.5267199999999995e-05
6.63562	2.99032	1.63548e-05	1.63548e-05
6.54477	2.99008	1.74909e-05	1.74909e-05
6.45391	2.98986	1.8661600000000004e-05	1.8661600000000004e-05
6.36305	2.98965	1.98216e-05	1.98216e-05
6.27219	2.98945	2.0994900000000005e-05	2.0994900000000005e-05
6.18133	2.98927	2.22074e-05	2.22074e-05
6.09046	2.9891	2.34228e-05	2.34228e-05
5.99959	2.98894	2.45696e-05	2.45696e-05
5.90872	2.9888	2.5697e-05	2.5697e-05
5.81784	2.98866	2.68893e-05	2.68893e-05
5.72697	2.98854	2.805399e-05	2.805399e-05
5.63609	2.98843	2.917469e-05	2.917469e-05
5.54521	2.98833	3.0281677999999998e-05	3.0281677999999998e-05
5.45432	2.98824	3.1298100000000004e-05	3.1298100000000004e-05
5.36344	2.98816	3.229459e-05	3.229459e-05
5.27256	2.98809	3.338475e-05	3.338475e-05
5.18167	2.98803	3.44647e-05	3.44647e-05
5.09078	2.98797	3.53148e-05	3.53148e-05
4.99989	2.98793	3.58739e-05	3.58739e-05
4.90901	2.98789	3.60823e-05	3.60823e-05
4.81812	2.98786	3.58482e-05	3.58482e-05
4.72723	2.98784	3.5354830000000005e-05	3.5354830000000005e-05
4.63634	2.98782	3.476364e-05	3.476364e-05
4.54544	2.98781	3.388422e-05	3.388422e-05
4.45455	2.98781	3.2482727e-05	3.2482727e-05
4.36366	2.98782	3.048558e-05	3.048558e-05
4.27277	2.98784	2.7971630000000004e-05	2.7971630000000004e-05
4.18188	2.98786	2.5184699999999996e-05	2.5184699999999996e-05
4.09099	2.98789	2.2249900000000002e-05	2.2249900000000002e-05
4.0001	2.98792	1.9050699999999997e-05	1.9050699999999997e-05
3.90922	2.98797	1.55371e-05	1.55371e-05
3.81833	2.98802	1.18517e-05	1.18517e-05
3.72744	2.98808	8.1867e-06	8.1867e-06
3.63656	2.98816	4.605200000000001e-06	4.605200000000001e-06
3.54567	2.98823	1.0597999999999996e-06	1.0597999999999996e-06
3.45479	2.98832	2.516000000000001e-06	-2.516000000000001e-06
3.36391	2.98842	6.130299999999998e-06	-6.130299999999998e-06
3.27303	2.98853	9.757199999999995e-06	-9.757199999999995e-06
3.18216	2.98865	1.3296699999999998e-05	-1.3296699999999998e-05
3.09128	2.98878	1.6605999999999997e-05	-1.6605999999999997e-05
3.00041	2.98893	1.9620300000000006e-05	-1.9620300000000006e-05
2.90954	2.98908	2.23686e-05	-2.23686e-05
2.81867	2.98925	2.4877299999999993e-05	-2.4877299999999993e-05
2.72781	2.98944	2.7126600000000006e-05	-2.7126600000000006e-05
2.63694	2.98963	2.9100600000000004e-05	-2.9100600000000004e-05
2.54608	2.98984	3.07888e-05	-3.07888e-05
2.45523	2.99006	3.21777e-05	-3.21777e-05
2.36437	2.9903	3.32055e-05	-3.32055e-05
2.27352	2.99055	3.39261e-05	-3.39261e-05
2.18268	2.99082	3.4380499999999994e-05	-3.4380499999999994e-05
2.09183	2.9911	3.45778e-05	-3.45778e-05
2.00099	2.9914	3.4523199999999995e-05	-3.4523199999999995e-05
1.91015	2.99171	3.4212e-05	-3.4212e-05
1.81931	2.99203	3.36878e-05	-3.36878e-05
1.72846	2.99236	3.2965699999999995e-05	-3.2965699999999995e-05
1.63759	2.99271	3.20461e-05	-3.20461e-05
1.54669	2.99307	3.100239999999999e-05	-3.100239999999999e-05
1.45575	2.99344	2.9917700000000007e-05	-2.9917700000000007e-05
1.36478	2.99382	2.8783100000000006e-05	-2.8783100000000006e-05
1.27377	2.9942	2.7604100000000002e-05	-2.7604100000000002e-05
1.18275	2.99459	2.63917e-05	-2.63917e-05
1.09171	2.99499	2.51252e-05	-2.51252e-05
1.00068	2.99539	2.38479e-05	-2.38479e-05
0.909645	2.99578	2.2558399999999997e-05	-2.2558399999999997e-05
0.818606	2.99618	2.1279899999999996e-05	-2.1279899999999996e-05
0.727557	2.99657	2.0080099999999998e-05	-2.0080099999999998e-05
0.636493	2.99695	1.8888000000000003e-05	-1.8888000000000003e-05
0.545437	2.99731	1.7761500000000003e-05	-1.7761500000000003e-05
0.45442	2.99765	1.670718e-05	-1.670718e-05
0.363468	2.99796	1.5719950000000002e-05	-1.5719950000000002e-05
0.272599	2.99823	1.4832140000000001e-05	-1.4832140000000001e-05
0.181765	2.99844	1.361887e-05	-1.361887e-05
0.0909091	2.99856	1.138087e-05	-1.138087e-05
0.0	2.99856	9.919963e-06	-9.919963e-06
9.0	2.99291	1.2579900000000001e-05	-1.2579900000000001e-05
8.90909	2.99295	1.0942099999999998e-05	-1.0942099999999998e-05
8.81825	2.99281	8.567600000000002e-06	-8.567600000000002e-06
8.72743	2.99258	7.258000000000004e-06	-7.258000000000004e-06
8.63658	2.99225	5.703699999999998e-06	-5.703699999999998e-06
8.54564	2.99185	4.032499999999999e-06	-4.032499999999999e-06
8.4546	2.99143	2.578199999999995e-06	-2.578199999999995e-06
8.36352	2.99098	1.0758999999999942e-06	-1.0758999999999942e-06
8.27242	2.99051	3.0399999999998896e-07	3.0399999999998896e-07
8.18133	2.99003	1.6227000000000006e-06	1.6227000000000006e-06
8.09026	2.98955	2.992000000000001e-06	2.992000000000001e-06
7.9992	2.98906	4.429500000000002e-06	4.429500000000002e-06
