Points:0	Points:1	abs_DELTA_U0	DELTA_U0
8.54552	3.01377	8.83999999999989e-05	8.83999999999989e-05
8.45457	3.01362	0.00010269999999999897	0.00010269999999999897
8.3636	3.01346	0.00010729999999999941	0.00010729999999999941
8.27262	3.01329	0.00010700000000000119	0.00010700000000000119
8.18165	3.01313	0.00010529999999999914	0.00010529999999999914
8.09069	3.01296	0.0001015000000000009	0.0001015000000000009
7.99973	3.01279	9.460000000000024e-05	9.460000000000024e-05
7.90877	3.01263	8.3999999999999e-05	8.3999999999999e-05
7.81781	3.01246	7.149999999999865e-05	7.149999999999865e-05
7.72686	3.0123	5.6699999999999806e-05	5.6699999999999806e-05
7.63591	3.01214	3.970000000000015e-05	3.970000000000015e-05
7.54497	3.01198	2.160000000000009e-05	2.160000000000009e-05
7.45405	3.01182	1.000000000001e-06	1.000000000001e-06
7.36315	3.01168	2.1199999999998997e-05	-2.1199999999998997e-05
7.27225	3.01153	4.5800000000000354e-05	-4.5800000000000354e-05
7.18137	3.01139	7.16999999999992e-05	-7.16999999999992e-05
7.09049	3.01126	9.900000000000013e-05	-9.900000000000013e-05
6.99961	3.01113	0.0001276999999999997	-0.0001276999999999997
6.90872	3.01101	0.00015809999999999956	-0.00015809999999999956
6.81784	3.01089	0.0001904000000000003	-0.0001904000000000003
6.72696	3.01078	0.00022520000000000005	-0.00022520000000000005
6.63607	3.01067	0.00026289999999999994	-0.00026289999999999994
6.54519	3.01058	0.00030189999999999904	-0.00030189999999999904
6.4543	3.01048	0.00034419999999999937	-0.00034419999999999937
6.36341	3.0104	0.00038960000000000036	-0.00038960000000000036
6.27252	3.01032	0.00043840000000000025	-0.00043840000000000025
6.18163	3.01024	0.0004898000000000003	-0.0004898000000000003
6.09073	3.01017	0.0005441999999999999	-0.0005441999999999999
5.99984	3.01011	0.0006013000000000008	-0.0006013000000000008
5.90895	3.01005	0.0006601000000000003	-0.0006601000000000003
5.81805	3.00999	0.0007223999999999998	-0.0007223999999999998
5.72715	3.00994	0.0007875	-0.0007875
5.63626	3.0099	0.0008542000000000011	-0.0008542000000000011
5.54536	3.00986	0.0009241000000000006	-0.0009241000000000006
5.45446	3.00982	0.0009975000000000001	-0.0009975000000000001
5.36356	3.00979	0.0010727999999999988	-0.0010727999999999988
5.27266	3.00976	0.0011503	-0.0011503
5.18176	3.00974	0.0012313000000000011	-0.0012313000000000011
5.09086	3.00971	0.0013144999999999997	-0.0013144999999999997
4.99996	3.0097	0.0014003000000000002	-0.0014003000000000002
4.90906	3.00968	0.0014870000000000005	-0.0014870000000000005
4.81816	3.00967	0.0015737000000000008	-0.0015737000000000008
4.72725	3.00966	0.0016593000000000007	-0.0016593000000000007
4.63635	3.00965	0.0017435000000000003	-0.0017435000000000003
4.54545	3.00965	0.0018271	-0.0018271
4.45455	3.00965	0.0019083999999999993	-0.0019083999999999993
4.36365	3.00965	0.0019854999999999994	-0.0019854999999999994
4.27274	3.00966	0.002058599999999999	-0.002058599999999999
4.18184	3.00967	0.0021256999999999995	-0.0021256999999999995
4.09094	3.00968	0.0021855000000000017	-0.0021855000000000017
4.00004	3.00969	0.0022383999999999998	-0.0022383999999999998
3.90914	3.00971	0.0022836	-0.0022836
3.81824	3.00973	0.002320899999999999	-0.002320899999999999
3.72734	3.00976	0.0023490000000000004	-0.0023490000000000004
3.63644	3.00979	0.0023679999999999986	-0.0023679999999999986
3.54554	3.00982	0.0023794000000000003	-0.0023794000000000003
3.45464	3.00986	0.0023826999999999997	-0.0023826999999999997
3.36374	3.0099	0.0023777999999999994	-0.0023777999999999994
3.27285	3.00994	0.0023636000000000004	-0.0023636000000000004
3.18195	3.00999	0.0023406999999999994	-0.0023406999999999994
3.09105	3.01004	0.0023096	-0.0023096
3.00016	3.0101	0.0022699999999999994	-0.0022699999999999994
2.90927	3.01016	0.002224199999999999	-0.002224199999999999
2.81837	3.01023	0.0021720000000000003	-0.0021720000000000003
2.72748	3.01031	0.0021130000000000003	-0.0021130000000000003
2.63659	3.01039	0.0020481000000000006	-0.0020481000000000006
2.5457	3.01047	0.001979100000000001	-0.001979100000000001
2.45481	3.01057	0.0019065999999999996	-0.0019065999999999996
2.36393	3.01066	0.0018300999999999994	-0.0018300999999999994
2.27304	3.01077	0.0017500999999999992	-0.0017500999999999992
2.18216	3.01088	0.0016687999999999998	-0.0016687999999999998
2.09127	3.01099	0.0015854000000000007	-0.0015854000000000007
2.00039	3.01112	0.0014994000000000014	-0.0014994000000000014
1.90951	3.01124	0.001414799999999999	-0.001414799999999999
1.81863	3.01138	0.0013308	-0.0013308
1.72775	3.01152	0.0012471999999999987	-0.0012471999999999987
1.63686	3.01166	0.0011645000000000006	-0.0011645000000000006
1.54595	3.01181	0.0010822999999999996	-0.0010822999999999996
1.45503	3.01197	0.0010020999999999988	-0.0010020999999999988
1.3641	3.01212	0.0009241000000000006	-0.0009241000000000006
1.27315	3.01229	0.000847500000000001	-0.000847500000000001
1.1822	3.01245	0.0007737000000000004	-0.0007737000000000004
1.09124	3.01262	0.0007024000000000006	-0.0007024000000000006
1.00028	3.01278	0.0006315999999999995	-0.0006315999999999995
0.909319	3.01295	0.0005629999999999993	-0.0005629999999999993
0.818357	3.01312	0.0004980999999999996	-0.0004980999999999996
0.72739	3.01328	0.0004348000000000008	-0.0004348000000000008
0.636417	3.01344	0.0003728999999999989	-0.0003728999999999989
0.545447	3.0136	0.00031390000000000064	-0.00031390000000000064
0.454492	3.01375	0.0002608999999999997	-0.0002608999999999997
0.363565	3.01388	0.0002138000000000001	-0.0002138000000000001
0.272673	3.01399	0.00016850000000000025	-0.00016850000000000025
0.181796	3.01408	0.00012460000000000075	-0.00012460000000000075
0.0909091	3.01413	8.569999999999932e-05	-8.569999999999932e-05
0.0	3.01413	6.800000000000035e-05	-6.800000000000035e-05
9.0	3.00916	6.609999999999949e-05	6.609999999999949e-05
8.90909	3.00919	8.600000000000274e-05	8.600000000000274e-05
8.81821	3.00912	0.00011469999999999883	0.00011469999999999883
8.72735	3.00901	0.00013919999999999905	0.00013919999999999905
8.63647	3.00884	0.00016570000000000126	0.00016570000000000126
8.54554	3.00864	0.00018719999999999848	0.00018719999999999848
8.45457	3.00844	0.00020289999999999891	0.00020289999999999891
8.36358	3.00821	0.00021089999999999998	0.00021089999999999998
8.27258	3.00798	0.000215400000000001	0.000215400000000001
8.18159	3.00775	0.00021459999999999882	0.00021459999999999882
8.0906	3.00751	0.00020590000000000191	0.00020590000000000191
7.99962	3.00727	0.0001904999999999997	0.0001904999999999997
7.90864	3.00704	0.00017189999999999914	0.00017189999999999914
7.81765	3.0068	0.00015170000000000114	0.00015170000000000114
7.72668	3.00657	0.00012799999999999964	0.00012799999999999964
7.63571	3.00634	0.00010349999999999943	0.00010349999999999943
7.54476	3.00612	7.88000000000004e-05	7.88000000000004e-05
7.45383	3.0059	5.149999999999946e-05	5.149999999999946e-05
7.36293	3.00569	2.2599999999999357e-05	2.2599999999999357e-05
7.27204	3.00548	8.100000000000468e-06	-8.100000000000468e-06
7.18116	3.00528	4.080000000000056e-05	-4.080000000000056e-05
7.0903	3.00509	7.449999999999991e-05	-7.449999999999991e-05
6.99943	3.00491	0.00010959999999999963	-0.00010959999999999963
6.90856	3.00474	0.00014630000000000025	-0.00014630000000000025
6.81769	3.00457	0.0001848000000000006	-0.0001848000000000006
6.72681	3.00441	0.00022630000000000046	-0.00022630000000000046
6.63594	3.00426	0.0002704999999999999	-0.0002704999999999999
6.54506	3.00412	0.00031589999999999917	-0.00031589999999999917
6.45418	3.00399	0.00036349999999999924	-0.00036349999999999924
6.3633	3.00387	0.0004142	-0.0004142
6.27242	3.00375	0.00046790000000000026	-0.00046790000000000026
6.18154	3.00364	0.0005242999999999984	-0.0005242999999999984
6.09065	3.00354	0.0005827000000000002	-0.0005827000000000002
5.99977	3.00345	0.0006435	-0.0006435
5.90888	3.00337	0.0007071000000000004	-0.0007071000000000004
5.81799	3.00329	0.0007730000000000011	-0.0007730000000000011
5.7271	3.00322	0.0008406999999999998	-0.0008406999999999998
5.63621	3.00315	0.0009107000000000004	-0.0009107000000000004
5.54531	3.00309	0.0009829	-0.0009829
5.45442	3.00304	0.0010569000000000012	-0.0010569000000000012
5.36353	3.00299	0.0011335999999999985	-0.0011335999999999985
5.27263	3.00295	0.0012134	-0.0012134
5.18173	3.00292	0.0012954000000000004	-0.0012954000000000004
5.09084	3.00289	0.0013783000000000007	-0.0013783000000000007
4.99994	3.00286	0.0014628999999999996	-0.0014628999999999996
4.90904	3.00284	0.0015475000000000003	-0.0015475000000000003
4.81814	3.00282	0.0016311	-0.0016311
4.72725	3.00281	0.0017143999999999996	-0.0017143999999999996
4.63635	3.0028	0.0017955999999999996	-0.0017955999999999996
4.54545	3.00279	0.001875	-0.001875
4.45455	3.00279	0.0019515000000000001	-0.0019515000000000001
4.36365	3.0028	0.0020234	-0.0020234
4.27275	3.00281	0.0020894999999999993	-0.0020894999999999993
4.18185	3.00282	0.0021484	-0.0021484
4.09096	3.00284	0.0022007999999999993	-0.0022007999999999993
4.00006	3.00286	0.002246100000000001	-0.002246100000000001
3.90916	3.00288	0.0022822999999999993	-0.0022822999999999993
3.81826	3.00291	0.002309500000000001	-0.002309500000000001
3.72737	3.00295	0.0023279999999999985	-0.0023279999999999985
3.63647	3.00299	0.002337500000000001	-0.002337500000000001
3.54558	3.00304	0.0023381999999999986	-0.0023381999999999986
3.45468	3.00309	0.0023301	-0.0023301
3.36379	3.00315	0.002313100000000002	-0.002313100000000002
3.2729	3.00321	0.0022879000000000007	-0.0022879000000000007
3.18201	3.00328	0.0022544	-0.0022544
3.09112	3.00336	0.0022124000000000015	-0.0022124000000000015
3.00023	3.00344	0.002162400000000002	-0.002162400000000002
2.90935	3.00353	0.0021060999999999996	-0.0021060999999999996
2.81846	3.00363	0.0020447	-0.0020447
2.72758	3.00374	0.0019768000000000008	-0.0019768000000000008
2.63669	3.00385	0.0019024000000000003	-0.0019024000000000003
2.54581	3.00398	0.0018246999999999985	-0.0018246999999999985
2.45494	3.00411	0.0017452000000000023	-0.0017452000000000023
2.36406	3.00425	0.0016626000000000002	-0.0016626000000000002
2.27318	3.0044	0.0015775000000000025	-0.0015775000000000025
2.18231	3.00455	0.0014914000000000004	-0.0014914000000000004
2.09144	3.00472	0.0014031000000000009	-0.0014031000000000009
2.00057	3.00489	0.0013140999999999986	-0.0013140999999999986
1.9097	3.00508	0.0012268000000000001	-0.0012268000000000001
1.81883	3.00527	0.0011409000000000002	-0.0011409000000000002
1.72796	3.00546	0.0010552999999999986	-0.0010552999999999986
1.63707	3.00567	0.0009708000000000008	-0.0009708000000000008
1.54617	3.00588	0.0008885000000000004	-0.0008885000000000004
1.45525	3.0061	0.0008070999999999981	-0.0008070999999999981
1.3643	3.00633	0.0007282000000000018	-0.0007282000000000018
1.27334	3.00656	0.0006525000000000003	-0.0006525000000000003
1.18236	3.00679	0.0005783999999999997	-0.0005783999999999997
1.09138	3.00702	0.0005055999999999984	-0.0005055999999999984
1.0004	3.00726	0.0004352999999999996	-0.0004352999999999996
0.909416	3.0075	0.00036720000000000155	-0.00036720000000000155
0.818431	3.00773	0.0003044999999999992	-0.0003044999999999992
0.72744	3.00796	0.0002510000000000012	-0.0002510000000000012
0.63644	3.00819	0.0002017999999999985	-0.0002017999999999985
0.545444	3.00841	0.0001539999999999979	-0.0001539999999999979
0.454471	3.00862	0.00011170000000000277	-0.00011170000000000277
0.363536	3.0088	7.63999999999973e-05	-7.63999999999973e-05
0.272651	3.00897	4.1099999999998776e-05	-4.1099999999998776e-05
0.181787	3.00909	6.4000000000001556e-06	-6.4000000000001556e-06
0.0909091	3.00916	2.4199999999998528e-05	2.4199999999998528e-05
0.0	3.00916	3.9400000000001933e-05	3.9400000000001933e-05
9.0	3.00397	0.00019700000000000273	0.00019700000000000273
8.90909	3.004	0.0002126999999999997	0.0002126999999999997
8.81822	3.00392	0.00023520000000000138	0.00023520000000000138
8.72737	3.00377	0.00025369999999999907	0.00025369999999999907
8.6365	3.00355	0.00027249999999999844	0.00027249999999999844
8.54557	3.00329	0.00028649999999999856	0.00028649999999999856
8.45458	3.00302	0.00030020000000000047	0.00030020000000000047
8.36356	3.00272	0.0003110999999999982	0.0003110999999999982
8.27253	3.00242	0.00031899999999999984	0.00031899999999999984
8.18151	3.00211	0.00032210000000000225	0.00032210000000000225
8.0905	3.00179	0.0003169000000000019	0.0003169000000000019
7.99949	3.00148	0.00029929999999999887	0.00029929999999999887
7.90848	3.00117	0.00027409999999999934	0.00027409999999999934
7.81747	3.00085	0.000247200000000003	0.000247200000000003
7.72647	3.00055	0.00021769999999999776	0.00021769999999999776
7.63549	3.00024	0.00018729999999999788	0.00018729999999999788
7.54452	2.99995	0.0001559999999999999	0.0001559999999999999
7.45359	2.99966	0.0001226999999999999	0.0001226999999999999
7.36268	2.99937	8.829999999999949e-05	8.829999999999949e-05
7.2718	2.9991	5.199999999999996e-05	5.199999999999996e-05
7.18094	2.99884	1.4500000000000624e-05	1.4500000000000624e-05
7.09008	2.99858	2.4099999999999122e-05	-2.4099999999999122e-05
6.99923	2.99834	6.480000000000027e-05	-6.480000000000027e-05
6.90837	2.99811	0.00010720000000000174	-0.00010720000000000174
6.81751	2.99788	0.00015130000000000005	-0.00015130000000000005
6.72665	2.99767	0.00019759999999999917	-0.00019759999999999917
6.63579	2.99747	0.0002455999999999986	-0.0002455999999999986
6.54492	2.99729	0.00029599999999999765	-0.00029599999999999765
6.45406	2.99711	0.0003479999999999976	-0.0003479999999999976
6.36318	2.99695	0.0004019000000000002	-0.0004019000000000002
6.27231	2.99679	0.0004585000000000006	-0.0004585000000000006
6.18144	2.99665	0.0005176	-0.0005176
6.09056	2.99651	0.0005787000000000014	-0.0005787000000000014
5.99968	2.99639	0.0006418000000000014	-0.0006418000000000014
5.9088	2.99628	0.000707300000000001	-0.000707300000000001
5.81792	2.99617	0.000774399999999998	-0.000774399999999998
5.72704	2.99608	0.0008435999999999982	-0.0008435999999999982
5.63615	2.99599	0.0009159000000000007	-0.0009159000000000007
5.54526	2.99591	0.000989199999999999	-0.000989199999999999
5.45437	2.99584	0.0010637999999999984	-0.0010637999999999984
5.36349	2.99578	0.001140799999999999	-0.001140799999999999
5.27259	2.99572	0.0012199000000000012	-0.0012199000000000012
5.1817	2.99567	0.0012998999999999997	-0.0012998999999999997
5.09081	2.99563	0.0013790999999999994	-0.0013790999999999994
4.99992	2.9956	0.0014591000000000014	-0.0014591000000000014
4.90903	2.99557	0.001538900000000001	-0.001538900000000001
4.81813	2.99554	0.0016161000000000005	-0.0016161000000000005
4.72724	2.99553	0.0016923999999999984	-0.0016923999999999984
4.63634	2.99551	0.0017671000000000006	-0.0017671000000000006
4.54545	2.99551	0.0018380999999999988	-0.0018380999999999988
4.45455	2.99551	0.0019045000000000017	-0.0019045000000000017
4.36366	2.99551	0.0019655999999999996	-0.0019655999999999996
4.27276	2.99553	0.0020203999999999986	-0.0020203999999999986
4.18187	2.99554	0.002067900000000001	-0.002067900000000001
4.09097	2.99557	0.0021081	-0.0021081
4.00008	2.99559	0.0021411	-0.0021411
3.90919	2.99563	0.0021648000000000014	-0.0021648000000000014
3.8183	2.99567	0.0021788999999999992	-0.0021788999999999992
3.7274	2.99572	0.0021848000000000024	-0.0021848000000000024
3.63651	2.99577	0.0021814	-0.0021814
3.54562	2.99584	0.0021691	-0.0021691
3.45474	2.99591	0.0021477999999999983	-0.0021477999999999983
3.36385	2.99598	0.0021176000000000007	-0.0021176000000000007
3.27296	2.99607	0.002079499999999998	-0.002079499999999998
3.18208	2.99616	0.002034600000000001	-0.002034600000000001
3.0912	2.99627	0.001983000000000002	-0.001983000000000002
3.00032	2.99638	0.001924200000000001	-0.001924200000000001
2.90944	2.9965	0.0018606999999999999	-0.0018606999999999999
2.81856	2.99663	0.001792499999999999	-0.001792499999999999
2.72769	2.99678	0.001717800000000002	-0.001717800000000002
2.63681	2.99693	0.0016378999999999977	-0.0016378999999999977
2.54594	2.9971	0.0015563	-0.0015563
2.45507	2.99727	0.0014729999999999986	-0.0014729999999999986
2.36421	2.99746	0.0013874999999999998	-0.0013874999999999998
2.27335	2.99766	0.001301	-0.001301
2.18248	2.99786	0.0012143000000000015	-0.0012143000000000015
2.09163	2.99809	0.0011269999999999995	-0.0011269999999999995
2.00077	2.99832	0.0010400000000000027	-0.0010400000000000027
1.90992	2.99856	0.0009544000000000011	-0.0009544000000000011
1.81906	2.99881	0.0008698999999999998	-0.0008698999999999998
1.7282	2.99908	0.0007868000000000007	-0.0007868000000000007
1.63732	2.99935	0.0007057999999999995	-0.0007057999999999995
1.54642	2.99963	0.0006271999999999979	-0.0006271999999999979
1.45549	2.99993	0.0005495000000000014	-0.0005495000000000014
1.36453	3.00022	0.000474200000000001	-0.000474200000000001
1.27355	3.00053	0.0004024000000000007	-0.0004024000000000007
1.18255	3.00084	0.00033170000000000074	-0.00033170000000000074
1.09154	3.00115	0.00026299999999999935	-0.00026299999999999935
1.00053	3.00146	0.00019680000000000045	-0.00019680000000000045
0.909525	3.00177	0.00013749999999999873	-0.00013749999999999873
0.818515	3.00209	8.99000000000004e-05	-8.99000000000004e-05
0.727496	3.00239	5.230000000000165e-05	-5.230000000000165e-05
0.636465	3.00269	1.8699999999999967e-05	-1.8699999999999967e-05
0.54544	3.00298	1.3800000000001311e-05	1.3800000000001311e-05
0.454446	3.00326	4.630000000000259e-05	4.630000000000259e-05
0.363503	3.0035	7.67999999999984e-05	7.67999999999984e-05
0.272626	3.00372	0.00010659999999999836	0.00010659999999999836
0.181777	3.00388	0.00013639999999999833	0.00013639999999999833
0.0909091	3.00397	0.00016280000000000114	0.00016280000000000114
0.0	3.00397	0.00017529999999999976	0.00017529999999999976
9.0	2.99856	0.0003353999999999996	0.0003353999999999996
8.90909	2.99859	0.0003481999999999999	0.0003481999999999999
8.81823	2.99848	0.00036380000000000093	0.00036380000000000093
8.7274	2.9983	0.0003744000000000004	0.0003744000000000004
8.63654	2.99802	0.00038539999999999755	0.00038539999999999755
8.5456	2.99769	0.0003918999999999971	0.0003918999999999971
8.45459	2.99735	0.00039770000000000083	0.00039770000000000083
8.36354	2.99698	0.000400099999999997	0.000400099999999997
8.27247	2.99659	0.00039950000000000055	0.00039950000000000055
8.18142	2.9962	0.0003966000000000004	0.0003966000000000004
8.09038	2.99581	0.00039120000000000127	0.00039120000000000127
7.99935	2.99541	0.0003733	0.0003733
7.90831	2.99501	0.00034269999999999787	0.00034269999999999787
7.81728	2.99462	0.00031010000000000065	0.00031010000000000065
7.72625	2.99423	0.00027589999999999906	0.00027589999999999906
7.63524	2.99384	0.00024010000000000004	0.00024010000000000004
7.54426	2.99346	0.00020299999999999832	0.00020299999999999832
7.45332	2.9931	0.00016450000000000145	0.00016450000000000145
7.36241	2.99274	0.00012469999999999842	0.00012469999999999842
7.27154	2.99239	8.359999999999965e-05	8.359999999999965e-05
7.18068	2.99206	4.119999999999818e-05	4.119999999999818e-05
7.08985	2.99173	2.8000000000007186e-06	-2.8000000000007186e-06
6.99901	2.99142	4.880000000000162e-05	-4.880000000000162e-05
6.90816	2.99113	9.589999999999946e-05	-9.589999999999946e-05
6.81732	2.99085	0.0001446999999999976	-0.0001446999999999976
6.72647	2.99058	0.00019479999999999845	-0.00019479999999999845
6.63562	2.99032	0.0002465999999999996	-0.0002465999999999996
6.54477	2.99008	0.00030070000000000097	-0.00030070000000000097
6.45391	2.98986	0.0003571999999999985	-0.0003571999999999985
6.36305	2.98965	0.0004168000000000019	-0.0004168000000000019
